segment_type,segment,feat1,feat2,interaction,count
year,2025,brand_logo,food_type_snack,0.0,66
year,2025,brand_logo,drink_type_alcohol,-8.936740332970363e-05,35
year,2025,brand_logo,drink_type_soda_juice,-7.456747216072991e-05,22
year,2025,brand_logo,drink_type_water_energy,-6.684397008891637e-05,7
year,2025,brand_logo,person_who_man,0.0,13
year,2025,brand_logo,person_who_multiple,0.0,33
year,2025,brand_logo,person_who_woman,0.0,12
year,2025,brand_logo,person_emotion_positive,0.0,50
year,2025,brand_logo,person_action_eating,0.00020126281820531043,17
year,2025,brand_logo,person_action_posing,0.0,13
year,2025,cta,multiple_items,0.018288450749240077,52
year,2025,cta,main_object_drink,-0.006580741402764165,11
year,2025,cta,main_object_food,-0.0016494455121042226,59
year,2025,cta,main_object_person,0.0005153297000288537,15
year,2025,cta,food_type_dessert,-0.024356043422719974,7
year,2025,cta,food_type_fast_food,0.001972232272703796,23
year,2025,cta,food_type_main_dish,0.0030516056845865057,16
year,2025,cta,food_type_snack,0.0026330507204711845,16
year,2025,cta,drink_type_alcohol,-0.01820487862747451,13
year,2025,cta,drink_type_soda_juice,-0.0020124217271983713,6
year,2025,cta,person_who_multiple,-0.0006457102756246958,13
year,2025,cta,person_emotion_positive,0.05205696529411887,16
year,2025,multiple_items,main_object_drink,-0.009547132543102932,12
year,2025,multiple_items,main_object_food,0.0016167333690010647,120
year,2025,multiple_items,main_object_person,-0.011572196766628207,40
year,2025,multiple_items,food_type_dessert,0.00154569691275099,39
year,2025,multiple_items,food_type_fast_food,-0.01713556809231999,22
year,2025,multiple_items,food_type_healthy,0.030521482219214222,9
year,2025,multiple_items,food_type_main_dish,-0.012488217512508955,30
year,2025,multiple_items,food_type_snack,0.00026098693142960244,49
year,2025,multiple_items,drink_type_alcohol,0.014186267949997014,17
year,2025,multiple_items,drink_type_soda_juice,0.018835092060892414,12
year,2025,multiple_items,person_who_man,0.0,8
year,2025,multiple_items,person_who_multiple,-0.0007033083971829624,24
year,2025,multiple_items,person_who_woman,0.004972524763878332,6
year,2025,multiple_items,person_emotion_positive,-0.00018221099453841807,34
year,2025,multiple_items,person_action_eating,-0.0008479860240686352,13
year,2025,multiple_items,person_action_posing,-0.019666599350404025,7
year,2025,main_object_drink,drink_type_alcohol,0.008873226797162322,21
year,2025,main_object_drink,drink_type_soda_juice,-0.002996620728002942,16
year,2025,main_object_food,food_type_dessert,-0.0007651413348369891,66
year,2025,main_object_food,food_type_fast_food,0.0014132897315118128,38
year,2025,main_object_food,food_type_healthy,0.0,17
year,2025,main_object_food,food_type_main_dish,0.0010373390581251722,73
year,2025,main_object_food,food_type_snack,0.0,43
year,2025,main_object_person,food_type_dessert,-0.0024559607298718132,13
year,2025,main_object_person,food_type_main_dish,0.0,5
year,2025,main_object_person,food_type_snack,0.0008160897714114195,25
year,2025,main_object_person,drink_type_alcohol,-0.006037639118880706,16
year,2025,main_object_person,drink_type_soda_juice,-0.00043250387352759676,6
year,2025,main_object_person,drink_type_water_energy,0.0,6
year,2025,main_object_person,person_who_man,-0.0011719572626597168,15
year,2025,main_object_person,person_who_multiple,-0.007189510605282697,28
year,2025,main_object_person,person_who_woman,0.002589593709078128,15
year,2025,main_object_person,person_emotion_positive,0.0,57
year,2025,main_object_person,person_action_eating,0.0,21
year,2025,main_object_person,person_action_posing,7.170911469542628e-05,18
year,2025,food_type_dessert,person_who_woman,0.0,6
year,2025,food_type_dessert,person_emotion_positive,0.04414915347675771,12
year,2025,food_type_dessert,person_action_posing,0.009791221476630998,5
year,2025,food_type_main_dish,person_who_multiple,-0.0009930483353357547,5
year,2025,food_type_main_dish,person_emotion_positive,0.00981563005533181,7
year,2025,food_type_snack,person_who_multiple,-0.0006433214574414839,10
year,2025,food_type_snack,person_emotion_positive,-0.00024266939054991236,19
year,2025,food_type_snack,person_action_eating,0.0022028436961594846,11
year,2025,drink_type_alcohol,person_who_man,0.0,6
year,2025,drink_type_alcohol,person_who_multiple,-0.000638760951348606,13
year,2025,drink_type_alcohol,person_emotion_positive,-0.0012486768340539988,14
year,2025,drink_type_soda_juice,person_emotion_positive,0.0,5
year,2025,person_who_man,person_emotion_positive,0.00557002034965714,9
year,2025,person_who_man,person_action_posing,-7.22041393655711e-05,6
year,2025,person_who_multiple,person_emotion_positive,0.0003954964234326713,29
year,2025,person_who_multiple,person_action_eating,0.0,7
year,2025,person_who_woman,person_emotion_positive,-0.001113920325654566,15
year,2025,person_who_woman,person_action_eating,-0.0006924435704886911,5
year,2025,person_who_woman,person_action_posing,0.008261395061859769,8
year,2025,person_emotion_positive,person_action_eating,-0.005398435991867787,20
year,2025,person_emotion_positive,person_action_posing,-0.0004033280626067292,17
year_food,2024_fast_food,has_person,warm_tones,0.013052186488843246,7
year_food,2024_fast_food,has_person,text_overlay,-0.0022460594835588222,7
year_food,2024_fast_food,has_person,brand_logo,-0.000842731165669431,6
year_food,2024_fast_food,has_person,cta,0.044679230349316375,6
year_food,2024_fast_food,has_person,food_type_fast_food,-0.03718110082895448,7
year_food,2024_fast_food,has_person,person_who_multiple,0.0,5
year_food,2024_fast_food,has_person,person_emotion_positive,0.002258334932980156,5
year_food,2024_fast_food,close_up,warm_tones,-0.002648290777678369,16
year_food,2024_fast_food,close_up,clean_background,-0.0028500256946080178,11
year_food,2024_fast_food,close_up,text_overlay,-0.0032701662292096596,16
year_food,2024_fast_food,close_up,price_discount,-0.12368400500836298,6
year_food,2024_fast_food,close_up,brand_logo,0.00037514112879778917,14
year_food,2024_fast_food,close_up,cta,0.013845182759621868,15
year_food,2024_fast_food,close_up,multiple_items,-0.009640262558308205,11
year_food,2024_fast_food,close_up,main_object_food,0.0013248237074765343,16
year_food,2024_fast_food,close_up,food_type_fast_food,0.00205603826700412,17
year_food,2024_fast_food,top_down,warm_tones,-0.005080736521897717,5
year_food,2024_fast_food,top_down,text_overlay,-0.0008397712338281162,5
year_food,2024_fast_food,top_down,main_object_food,-0.0006073441027132255,5
year_food,2024_fast_food,top_down,food_type_fast_food,-0.02047641718575267,5
year_food,2024_fast_food,warm_tones,clean_background,-0.001093646063191435,25
year_food,2024_fast_food,warm_tones,packaged,-0.010532699682642132,5
year_food,2024_fast_food,warm_tones,text_overlay,0.00023550189308891046,34
year_food,2024_fast_food,warm_tones,price_discount,-0.016956039910609014,7
year_food,2024_fast_food,warm_tones,brand_logo,0.00015082946713677637,27
year_food,2024_fast_food,warm_tones,cta,-0.008236394702352995,25
year_food,2024_fast_food,warm_tones,multiple_items,-0.005411337686813115,26
year_food,2024_fast_food,warm_tones,main_object_food,-7.374216681858547e-05,32
year_food,2024_fast_food,warm_tones,food_type_fast_food,0.0007470089948577148,36
year_food,2024_fast_food,warm_tones,person_who_multiple,0.0009084421911574854,5
year_food,2024_fast_food,warm_tones,person_emotion_positive,-0.0036194233882287812,5
year_food,2024_fast_food,clean_background,text_overlay,-0.00027608742345372304,26
year_food,2024_fast_food,clean_background,price_discount,-0.029009821263843737,5
year_food,2024_fast_food,clean_background,brand_logo,0.00020604522303899246,20
year_food,2024_fast_food,clean_background,cta,0.020466245454393538,19
year_food,2024_fast_food,clean_background,multiple_items,-0.005843567935480401,20
year_food,2024_fast_food,clean_background,main_object_food,7.746001376799268e-05,25
year_food,2024_fast_food,clean_background,food_type_fast_food,0.005947128645089691,26
year_food,2024_fast_food,packaged,text_overlay,0.001247980791031942,7
year_food,2024_fast_food,packaged,brand_logo,0.00016413987443785234,7
year_food,2024_fast_food,packaged,multiple_items,-0.005757819033549586,7
year_food,2024_fast_food,packaged,main_object_food,0.0003030272434543397,7
year_food,2024_fast_food,packaged,food_type_fast_food,-0.0068988431161718395,7
year_food,2024_fast_food,text_overlay,price_discount,0.009329680935560513,7
year_food,2024_fast_food,text_overlay,brand_logo,0.0007205711009352808,30
year_food,2024_fast_food,text_overlay,cta,0.03558023355929994,26
year_food,2024_fast_food,text_overlay,multiple_items,0.0028689362061856695,28
year_food,2024_fast_food,text_overlay,main_object_food,-0.0003846308024985602,33
year_food,2024_fast_food,text_overlay,food_type_fast_food,0.0,37
year_food,2024_fast_food,text_overlay,person_who_multiple,0.0027106729028924794,5
year_food,2024_fast_food,text_overlay,person_emotion_positive,-0.0004362018862254192,5
year_food,2024_fast_food,price_discount,brand_logo,-0.00035854939240185824,7
year_food,2024_fast_food,price_discount,cta,0.06531904677345238,7
year_food,2024_fast_food,price_discount,multiple_items,-0.0017465563306445493,7
year_food,2024_fast_food,price_discount,main_object_food,-0.020292844402732355,7
year_food,2024_fast_food,price_discount,food_type_fast_food,-0.02102400483503238,7
year_food,2024_fast_food,brand_logo,cta,0.002112026813167964,25
year_food,2024_fast_food,brand_logo,multiple_items,-0.00220418308020128,26
year_food,2024_fast_food,brand_logo,main_object_food,0.00012696695512722143,27
year_food,2024_fast_food,brand_logo,food_type_fast_food,0.00876998200676177,30
year_food,2024_fast_food,brand_logo,person_who_multiple,0.0,5
year_food,2024_fast_food,cta,multiple_items,0.019025736750106378,22
year_food,2024_fast_food,cta,main_object_food,-0.001585880414917482,23
year_food,2024_fast_food,cta,food_type_fast_food,0.0021663909257437536,26
year_food,2024_fast_food,multiple_items,main_object_food,0.001497079436333737,26
year_food,2024_fast_food,multiple_items,food_type_fast_food,-0.013680343665621363,29
year_food,2024_fast_food,main_object_food,food_type_fast_food,0.0012250504955027095,35
year_food,2024_fast_food,food_type_fast_food,person_who_multiple,0.0,5
year_food,2024_fast_food,food_type_fast_food,person_emotion_positive,0.0,5
year_food,2024_dessert,has_person,close_up,0.16242312365100198,9
year_food,2024_dessert,has_person,warm_tones,0.004929921945402416,11
year_food,2024_dessert,has_person,packaged,0.0028073576776843703,6
year_food,2024_dessert,has_person,text_overlay,-0.006703298944143025,11
year_food,2024_dessert,has_person,brand_logo,-0.00012576195558851877,7
year_food,2024_dessert,has_person,main_object_person,0.0016686506032220208,18
year_food,2024_dessert,has_person,food_type_dessert,-0.04737978960103923,18
year_food,2024_dessert,has_person,person_who_woman,-0.00020181429561325634,8
year_food,2024_dessert,has_person,person_emotion_positive,0.0048201508922040785,13
year_food,2024_dessert,has_person,person_action_posing,-9.98787336473425e-06,6
year_food,2024_dessert,close_up,warm_tones,0.0011441189034917208,21
year_food,2024_dessert,close_up,clean_background,-0.004571743175936298,21
year_food,2024_dessert,close_up,packaged,0.00757902276417893,15
year_food,2024_dessert,close_up,text_overlay,-0.0025974706297853065,24
year_food,2024_dessert,close_up,brand_logo,-0.00030822475031420455,22
year_food,2024_dessert,close_up,multiple_items,-0.002744480126821173,8
year_food,2024_dessert,close_up,main_object_food,0.00025737927357735897,24
year_food,2024_dessert,close_up,main_object_person,0.05411978108940839,9
year_food,2024_dessert,close_up,food_type_dessert,0.07429289245744879,33
year_food,2024_dessert,close_up,person_who_woman,0.003740374902143005,6
year_food,2024_dessert,close_up,person_emotion_positive,0.03195821731187674,7
year_food,2024_dessert,top_down,warm_tones,-0.006187116591304545,5
year_food,2024_dessert,top_down,clean_background,-0.002202231715942813,5
year_food,2024_dessert,top_down,brand_logo,0.001583257700911547,5
year_food,2024_dessert,top_down,main_object_food,-0.0006346137725267692,6
year_food,2024_dessert,top_down,food_type_dessert,-0.0019402823315501653,6
year_food,2024_dessert,warm_tones,clean_background,1.8818220265858103e-05,21
year_food,2024_dessert,warm_tones,packaged,-0.006758693812975187,18
year_food,2024_dessert,warm_tones,text_overlay,-0.00017216479263998502,26
year_food,2024_dessert,warm_tones,brand_logo,0.00020437160082891693,26
year_food,2024_dessert,warm_tones,cta,-0.01157915236315159,5
year_food,2024_dessert,warm_tones,multiple_items,-0.005408496369125734,14
year_food,2024_dessert,warm_tones,main_object_food,-7.020456831987557e-05,27
year_food,2024_dessert,warm_tones,main_object_person,0.00578152676162336,11
year_food,2024_dessert,warm_tones,food_type_dessert,0.00245370336321002,38
year_food,2024_dessert,warm_tones,person_who_woman,0.0015034056202817866,5
year_food,2024_dessert,warm_tones,person_emotion_positive,-0.006767153444039658,9
year_food,2024_dessert,clean_background,packaged,0.008574061444754545,21
year_food,2024_dessert,clean_background,text_overlay,-0.000778838778922648,31
year_food,2024_dessert,clean_background,brand_logo,-0.000602667903510651,30
year_food,2024_dessert,clean_background,cta,0.018529366486387252,5
year_food,2024_dessert,clean_background,multiple_items,-0.004606390735810227,16
year_food,2024_dessert,clean_background,main_object_food,0.00020494775019546982,30
year_food,2024_dessert,clean_background,main_object_person,-6.576871287781731e-05,5
year_food,2024_dessert,clean_background,food_type_dessert,0.0007116956413153917,35
year_food,2024_dessert,packaged,text_overlay,0.0007453750433991446,23
year_food,2024_dessert,packaged,brand_logo,0.0005623981318030653,27
year_food,2024_dessert,packaged,cta,0.0016456666614912657,5
year_food,2024_dessert,packaged,multiple_items,-0.0056683093653723225,16
year_food,2024_dessert,packaged,main_object_food,0.0003219231681964641,24
year_food,2024_dessert,packaged,main_object_person,-0.0035519638988642543,6
year_food,2024_dessert,packaged,food_type_dessert,-0.00861828027347628,30
year_food,2024_dessert,text_overlay,brand_logo,0.0004968711776871329,34
year_food,2024_dessert,text_overlay,cta,0.03328855650054324,8
year_food,2024_dessert,text_overlay,multiple_items,0.003761173656054804,16
year_food,2024_dessert,text_overlay,main_object_food,-0.000471476993188072,30
year_food,2024_dessert,text_overlay,main_object_person,-4.67487025137713e-06,13
year_food,2024_dessert,text_overlay,food_type_dessert,0.00479790621854975,43
year_food,2024_dessert,text_overlay,person_emotion_positive,-0.00630896555027247,6
year_food,2024_dessert,brand_logo,cta,0.0014273080649229814,6
year_food,2024_dessert,brand_logo,multiple_items,-0.0005478932134785107,17
year_food,2024_dessert,brand_logo,main_object_food,0.00010667296960606025,32
year_food,2024_dessert,brand_logo,main_object_person,0.0,7
year_food,2024_dessert,brand_logo,food_type_dessert,0.0015794146395315563,39
year_food,2024_dessert,cta,main_object_food,-0.0002951144705219208,6
year_food,2024_dessert,cta,food_type_dessert,-0.027836150873157696,8
year_food,2024_dessert,multiple_items,main_object_food,0.0016811959878081516,17
year_food,2024_dessert,multiple_items,main_object_person,-0.013919450390556296,5
year_food,2024_dessert,multiple_items,food_type_dessert,-0.00016768510899017484,22
year_food,2024_dessert,main_object_food,food_type_dessert,-0.0007554466879227057,38
year_food,2024_dessert,main_object_person,food_type_dessert,-0.0015422017969391097,20
year_food,2024_dessert,main_object_person,person_who_woman,0.004930184037903003,8
year_food,2024_dessert,main_object_person,person_emotion_positive,0.0,13
year_food,2024_dessert,main_object_person,person_action_posing,2.3258302778146274e-05,6
year_food,2024_dessert,food_type_dessert,person_who_woman,0.0,8
year_food,2024_dessert,food_type_dessert,person_emotion_positive,0.049216175284284486,13
year_food,2024_dessert,food_type_dessert,person_action_posing,0.010056787768877001,6
year_food,2024_dessert,person_who_woman,person_emotion_positive,-0.0015059380631403032,6
year_food,2024_dessert,person_emotion_positive,person_action_posing,-0.0005330616151321632,6
year_food,2024_healthy,warm_tones,brand_logo,0.00016937422326109607,5
year_food,2024_healthy,warm_tones,food_type_healthy,-0.031214778459338063,7
year_food,2024_healthy,clean_background,main_object_food,5.841425025256247e-05,5
year_food,2024_healthy,clean_background,food_type_healthy,0.0007204355967846382,5
year_food,2024_healthy,text_overlay,brand_logo,0.00043526048109496403,5
year_food,2024_healthy,text_overlay,main_object_food,-0.0004896413056692134,5
year_food,2024_healthy,text_overlay,food_type_healthy,0.024474142018646318,5
year_food,2024_healthy,brand_logo,main_object_food,0.00023514004917922287,8
year_food,2024_healthy,brand_logo,food_type_healthy,0.00039682400604110115,9
year_food,2024_healthy,multiple_items,food_type_healthy,0.039704440239526684,5
year_food,2024_healthy,main_object_food,food_type_healthy,0.0,9
year_food,2024_main_dish,has_person,warm_tones,0.004854354210814901,6
year_food,2024_main_dish,has_person,text_overlay,0.002101676790255882,8
year_food,2024_main_dish,has_person,brand_logo,-0.0005415119544334158,7
year_food,2024_main_dish,has_person,multiple_items,-0.005580303816898328,5
year_food,2024_main_dish,has_person,main_object_person,0.00047345063605963464,5
year_food,2024_main_dish,has_person,food_type_main_dish,-0.014542049778046132,8
year_food,2024_main_dish,has_person,person_emotion_positive,0.0009192030212178664,7
year_food,2024_main_dish,close_up,top_down,0.002616677677663469,7
year_food,2024_main_dish,close_up,warm_tones,-0.0025444562527493194,19
year_food,2024_main_dish,close_up,clean_background,-0.001128551960283758,17
year_food,2024_main_dish,close_up,packaged,0.00342498166987462,8
year_food,2024_main_dish,close_up,text_overlay,-0.0008347135401099539,17
year_food,2024_main_dish,close_up,brand_logo,0.00043906805738152713,20
year_food,2024_main_dish,close_up,cta,0.027663108805180744,6
year_food,2024_main_dish,close_up,multiple_items,-0.0035760789878945785,7
year_food,2024_main_dish,close_up,main_object_food,0.0005005005602834109,24
year_food,2024_main_dish,close_up,food_type_main_dish,-0.003672614747619802,24
year_food,2024_main_dish,top_down,warm_tones,-0.005788536670856066,7
year_food,2024_main_dish,top_down,clean_background,-0.0015525372749679695,10
year_food,2024_main_dish,top_down,text_overlay,-0.0010158441831187148,8
year_food,2024_main_dish,top_down,brand_logo,0.0020417319431056454,7
year_food,2024_main_dish,top_down,cta,0.005952803576017187,5
year_food,2024_main_dish,top_down,multiple_items,-0.018643437994382436,5
year_food,2024_main_dish,top_down,main_object_food,-0.0004933856187185113,11
year_food,2024_main_dish,top_down,food_type_main_dish,-0.0022324274556788895,11
year_food,2024_main_dish,warm_tones,clean_background,-0.0009443265619213257,19
year_food,2024_main_dish,warm_tones,packaged,-0.010653741555181579,15
year_food,2024_main_dish,warm_tones,text_overlay,-0.001654211080474975,29
year_food,2024_main_dish,warm_tones,brand_logo,0.00020694437851847473,32
year_food,2024_main_dish,warm_tones,cta,-0.01016208461077253,6
year_food,2024_main_dish,warm_tones,multiple_items,-0.009111641700168888,18
year_food,2024_main_dish,warm_tones,main_object_food,-7.612556831685085e-05,32
year_food,2024_main_dish,warm_tones,food_type_main_dish,-0.017318642806175535,36
year_food,2024_main_dish,warm_tones,person_emotion_positive,-0.0026411227430193245,5
year_food,2024_main_dish,clean_background,packaged,0.009856819070304475,12
year_food,2024_main_dish,clean_background,text_overlay,-0.00023155181667861694,24
year_food,2024_main_dish,clean_background,price_discount,-0.023482598836155655,5
year_food,2024_main_dish,clean_background,brand_logo,0.0003317915109839948,28
year_food,2024_main_dish,clean_background,cta,0.015496083139747,10
year_food,2024_main_dish,clean_background,multiple_items,-0.005002348560624719,17
year_food,2024_main_dish,clean_background,main_object_food,3.1540967611012866e-05,31
year_food,2024_main_dish,clean_background,food_type_main_dish,0.004772635655020062,32
year_food,2024_main_dish,packaged,text_overlay,0.0018481642773819083,15
year_food,2024_main_dish,packaged,brand_logo,0.00016988365281865456,21
year_food,2024_main_dish,packaged,multiple_items,-0.006769300873009308,10
year_food,2024_main_dish,packaged,main_object_food,0.0001286576101213988,18
year_food,2024_main_dish,packaged,food_type_main_dish,0.011275212484501891,21
year_food,2024_main_dish,text_overlay,price_discount,0.011829530034811197,5
year_food,2024_main_dish,text_overlay,brand_logo,0.0005976135208958541,37
year_food,2024_main_dish,text_overlay,cta,0.03916149722983267,10
year_food,2024_main_dish,text_overlay,multiple_items,0.0029359000145177962,24
year_food,2024_main_dish,text_overlay,main_object_food,-0.0004533532268929419,35
year_food,2024_main_dish,text_overlay,main_object_person,0.000620807243016679,5
year_food,2024_main_dish,text_overlay,food_type_main_dish,-0.013038522185273132,40
year_food,2024_main_dish,text_overlay,person_emotion_positive,-0.0003253925148987672,7
year_food,2024_main_dish,price_discount,cta,0.03611379691206016,5
year_food,2024_main_dish,price_discount,food_type_main_dish,-0.07084654766622903,5
year_food,2024_main_dish,brand_logo,cta,0.0023535620330731822,9
year_food,2024_main_dish,brand_logo,multiple_items,-0.0004601250186223576,23
year_food,2024_main_dish,brand_logo,main_object_food,0.00024208823718223867,38
year_food,2024_main_dish,brand_logo,main_object_person,0.0,5
year_food,2024_main_dish,brand_logo,food_type_main_dish,-3.08264509457577e-05,43
year_food,2024_main_dish,brand_logo,person_emotion_positive,0.0,6
year_food,2024_main_dish,cta,multiple_items,0.021067920635311217,5
year_food,2024_main_dish,cta,main_object_food,-0.0012739461627993165,9
year_food,2024_main_dish,cta,food_type_main_dish,0.005146407650393733,10
year_food,2024_main_dish,multiple_items,main_object_food,0.0015802802356815054,23
year_food,2024_main_dish,multiple_items,food_type_main_dish,-0.013061097367383047,26
year_food,2024_main_dish,main_object_food,food_type_main_dish,0.000770956050526439,45
year_food,2024_main_dish,main_object_person,food_type_main_dish,0.0,5
year_food,2024_main_dish,main_object_person,person_emotion_positive,0.0,5
year_food,2024_main_dish,food_type_main_dish,person_emotion_positive,0.008619631257922823,7
year_food,2024_snack,has_person,close_up,0.14824676054787872,6
year_food,2024_snack,has_person,warm_tones,0.009758067994991036,22
year_food,2024_snack,has_person,clean_background,0.00023200251949016243,5
year_food,2024_snack,has_person,packaged,-0.001676912210917666,22
year_food,2024_snack,has_person,text_overlay,0.0010834346670185048,22
year_food,2024_snack,has_person,brand_logo,-0.0005138902020928864,23
year_food,2024_snack,has_person,cta,0.03411522768104914,9
year_food,2024_snack,has_person,multiple_items,-0.004298414199186129,10
year_food,2024_snack,has_person,main_object_food,-0.0008392693907734112,5
year_food,2024_snack,has_person,main_object_person,0.0010137239663051475,21
year_food,2024_snack,has_person,food_type_snack,0.0028393896530241563,26
year_food,2024_snack,has_person,person_who_multiple,0.0,11
year_food,2024_snack,has_person,person_who_woman,-0.000253258759810799,5
year_food,2024_snack,has_person,person_emotion_positive,0.0018891795874689137,20
year_food,2024_snack,has_person,person_action_eating,0.0,9
year_food,2024_snack,close_up,warm_tones,-0.0007755892115445,9
year_food,2024_snack,close_up,clean_background,-0.0007704162972314069,6
year_food,2024_snack,close_up,packaged,0.009006582276515438,9
year_food,2024_snack,close_up,text_overlay,-0.002633209370696664,10
year_food,2024_snack,close_up,brand_logo,0.0005344577030675258,9
year_food,2024_snack,close_up,main_object_food,0.000642285444440464,8
year_food,2024_snack,close_up,food_type_snack,-0.0011985349134791378,12
year_food,2024_snack,warm_tones,clean_background,0.00024949503910519507,17
year_food,2024_snack,warm_tones,packaged,-0.010254007966424979,37
year_food,2024_snack,warm_tones,text_overlay,0.00061257132016779,35
year_food,2024_snack,warm_tones,brand_logo,0.00011892460627396098,39
year_food,2024_snack,warm_tones,cta,-0.0037763012825517755,16
year_food,2024_snack,warm_tones,multiple_items,-0.009117469325655426,26
year_food,2024_snack,warm_tones,main_object_food,-2.9342932973634853e-05,24
year_food,2024_snack,warm_tones,main_object_person,0.004814955820644202,19
year_food,2024_snack,warm_tones,food_type_snack,0.002088746920402582,43
year_food,2024_snack,warm_tones,person_who_multiple,0.0007251098290579981,9
year_food,2024_snack,warm_tones,person_emotion_positive,-0.0027200623322501134,18
year_food,2024_snack,warm_tones,person_action_eating,0.0,8
year_food,2024_snack,clean_background,packaged,0.009575674245420912,23
year_food,2024_snack,clean_background,text_overlay,-0.0006905341487855029,23
year_food,2024_snack,clean_background,brand_logo,0.0002514090600661556,23
year_food,2024_snack,clean_background,cta,0.017954726539896177,8
year_food,2024_snack,clean_background,multiple_items,-0.0037590429708363174,17
year_food,2024_snack,clean_background,main_object_food,3.6419651804965956e-05,19
year_food,2024_snack,clean_background,main_object_person,-6.576871287781731e-05,5
year_food,2024_snack,clean_background,food_type_snack,-0.0006778993453893336,24
year_food,2024_snack,clean_background,person_emotion_positive,-0.00020631602066094584,5
year_food,2024_snack,packaged,text_overlay,0.0010383942896045448,42
year_food,2024_snack,packaged,brand_logo,0.00013802956622384688,50
year_food,2024_snack,packaged,cta,-0.009478334721826225,19
year_food,2024_snack,packaged,multiple_items,-0.006460570319057848,33
year_food,2024_snack,packaged,main_object_food,0.0003346984361983201,32
year_food,2024_snack,packaged,main_object_person,-0.004454703990535301,18
year_food,2024_snack,packaged,food_type_snack,-0.0008517008874563375,50
year_food,2024_snack,packaged,person_who_multiple,-0.0009120159610116424,9
year_food,2024_snack,packaged,person_who_woman,0.00075973674693224,5
year_food,2024_snack,packaged,person_emotion_positive,-0.004654714033378518,16
year_food,2024_snack,packaged,person_action_eating,0.0011094169647462853,5
year_food,2024_snack,text_overlay,brand_logo,0.0006686877042007083,44
year_food,2024_snack,text_overlay,cta,0.035145784607468394,19
year_food,2024_snack,text_overlay,multiple_items,0.003597579916288105,29
year_food,2024_snack,text_overlay,main_object_food,-0.00042581457146173416,28
year_food,2024_snack,text_overlay,main_object_person,0.000705104383908665,18
year_food,2024_snack,text_overlay,food_type_snack,0.0015717638549815193,46
year_food,2024_snack,text_overlay,person_who_multiple,0.0018645405371883466,11
year_food,2024_snack,text_overlay,person_emotion_positive,-0.0004912537081653804,18
year_food,2024_snack,text_overlay,person_action_eating,-0.006510709985824191,7
year_food,2024_snack,brand_logo,cta,0.002098289437613653,19
year_food,2024_snack,brand_logo,multiple_items,-0.0003564090277359316,35
year_food,2024_snack,brand_logo,main_object_food,0.0002390666405640572,33
year_food,2024_snack,brand_logo,main_object_person,0.0,19
year_food,2024_snack,brand_logo,food_type_snack,0.0,52
year_food,2024_snack,brand_logo,person_who_multiple,0.0,10
year_food,2024_snack,brand_logo,person_who_woman,0.0,5
year_food,2024_snack,brand_logo,person_emotion_positive,0.0,17
year_food,2024_snack,brand_logo,person_action_eating,9.744246438435777e-05,6
year_food,2024_snack,cta,multiple_items,0.018246618089590032,15
year_food,2024_snack,cta,main_object_food,-0.0013605434767830404,14
year_food,2024_snack,cta,main_object_person,-0.0024754976960927135,5
year_food,2024_snack,cta,food_type_snack,0.002866102238530475,19
year_food,2024_snack,cta,person_who_multiple,-0.0007323800277103267,5
year_food,2024_snack,cta,person_emotion_positive,0.04703498738871186,6
year_food,2024_snack,multiple_items,main_object_food,0.0016581103495871773,27
year_food,2024_snack,multiple_items,main_object_person,-0.00969841308753561,8
year_food,2024_snack,multiple_items,food_type_snack,0.0006845611086218107,35
year_food,2024_snack,multiple_items,person_who_multiple,-0.0008598318556346291,6
year_food,2024_snack,multiple_items,person_emotion_positive,-3.417921905441821e-05,9
year_food,2024_snack,main_object_food,food_type_snack,0.0,34
year_food,2024_snack,main_object_person,food_type_snack,0.0006806356591355686,22
year_food,2024_snack,main_object_person,person_who_multiple,-0.007457762255812444,9
year_food,2024_snack,main_object_person,person_emotion_positive,0.0,19
year_food,2024_snack,main_object_person,person_action_eating,0.0,9
year_food,2024_snack,food_type_snack,person_who_multiple,-0.0006433214574414838,11
year_food,2024_snack,food_type_snack,person_who_woman,-0.0004964902978156336,5
year_food,2024_snack,food_type_snack,person_emotion_positive,-0.00020249928917130043,20
year_food,2024_snack,food_type_snack,person_action_eating,0.002219476234087515,9
year_food,2024_snack,person_who_multiple,person_emotion_positive,0.000428813547747785,10
year_food,2024_snack,person_emotion_positive,person_action_eating,-0.005189672743897832,9
year_food,2025_fast_food,close_up,warm_tones,-0.003024179926054951,25
year_food,2025_fast_food,close_up,clean_background,-0.0028610373003016085,15
year_food,2025_fast_food,close_up,packaged,0.005410054074113411,9
year_food,2025_fast_food,close_up,text_overlay,-0.001155007327757498,22
year_food,2025_fast_food,close_up,price_discount,-0.11415093174737309,11
year_food,2025_fast_food,close_up,brand_logo,0.0004743349105494274,21
year_food,2025_fast_food,close_up,cta,0.023129342229369354,13
year_food,2025_fast_food,close_up,multiple_items,-0.008140974302387857,15
year_food,2025_fast_food,close_up,main_object_food,0.001210236647171573,26
year_food,2025_fast_food,close_up,food_type_fast_food,0.003100737729871882,26
year_food,2025_fast_food,top_down,warm_tones,-0.006287114706243821,5
year_food,2025_fast_food,top_down,main_object_food,-0.00043840702120218604,5
year_food,2025_fast_food,top_down,food_type_fast_food,-0.0314181992298348,5
year_food,2025_fast_food,warm_tones,clean_background,-0.0010478758108312877,24
